"","begintimes","endtimes","gesture_type","hand","gesture_duration","gesturesid","ppn","sfeat_envaccpeaksd","sfeat_envaccpeaks","sfeat_maxenvacc","sfeat_maxenvvel","sfeat_maxenv","sfeat_meanf","sfeat_maxf0","kfeat_wristindexdistanceright","kfeat_wristindexdistanceleft","kfeat_thumbindexdistanceright","kfeat_thumbindexdistanceleft","kfeat_wristwidthleftright","kfeat_wristheightright","kfeat_wristheightleft","kfeat_timetospeedright","kfeat_timetospeedleft","kfeat_avjerkright","kfeat_avjerkleft","kfeat_peakswristright","kfeat_peakswristleft","kfeat_maxspeedelbowright","kfeat_maxspeedelbowleft","kfeat_maxaccwristright","kfeat_maxaccwristleft","kfeat_maxspeedwristright","kfeat_maxspeedwristleft"
"1802",751033,754673,"deictic-beat","right",3640,"event_code349","11",4.4,0.00576923076923077,142.3989437,6.438519302,0.722259644,167.622043122449,403.445823,0.323963351023114,0.486147906471821,0.0372904610024664,0.0453663038786119,0.21451986892095,-0.175573649655416,-0.402563575451794,0.428571428571429,0.428571428571429,13.4244886305971,10.4251790006504,23,22,67.6493324312045,52.1403206000979,58.5144599619,27.4799096301546,130.639494961711,79.1790393355942
"1803",754673,756040,"iconic","right",1367,"event_code350","11",4,0.00585223116313094,107.5327566,4.283822443,0.702168548,147.293187605263,236.024277,0.266663841400165,0.132035183380954,0.0573862119306304,0.0490023687157232,0.149926534150048,-0.260722707969324,-0.395736116737829,0.351133869787857,0.49743964886613,20.5895849095327,23.8431320827162,9,12,72.7668117189878,71.8086787731493,46.4728470930787,64.061182956791,95.1276671791358,92.7626599323628
"1804",756040,756690,"iconic","right",650,"event_code351","11",3,0.00461538461538462,131.9562528,6.657020866,0.737544143,158.549541234043,180.48758,0.236331503865272,0.142876540184395,0.0671441199928557,0.0574106142071987,0.135612940372063,-0.288343267436338,-0.393760337415973,0.492307692307692,0.492307692307692,25.8756456952791,32.4808289978525,3,3,69.7666117892121,83.9990777435964,46.2006173001898,49.7160346905683,94.7442326667925,100.143446701345
"1805",756690,758461,"iconic","right",1771,"event_code352","11",4.75,0.00508187464709204,83.12914576,3.313740038,0.537758672,151.207460977778,182.222428,0.197779877203332,0.0450920767789626,0.057668485041465,0.0269887607476136,0.13175551154921,-0.288379325642703,-0.365001637129857,0.293619424054207,0.293619424054207,24.4280934341998,24.1508634128002,12,12,120.71441906677,111.127315134212,59.4348615047075,55.6686538627021,154.239085215978,128.169416073632
"1806",760391,763981,"iconic-deictic-beat","right",3590,"event_code353","11",4.611,0.0052924791086351,149.5608616,6.832464206,0.909504098,164.441450177914,211.380019,0.259772232744188,0.184331038188013,0.0498964326891096,0.00438478319678131,0.19236484517194,-0.199705469951402,-0.401610450500901,0.200557103064067,0.200557103064067,13.2687294930826,12.6896099696481,22,23,91.6451851049274,85.4355234323445,35.5139108773654,38.6171019862973,96.4815365786433,89.6992247939133
"1807",764491,765421,"deictic","right",930,"event_code354","11",3.2,0.00645161290322581,98.42659874,5.402411265,0.728112608,176.359939661972,218.944465,0.313048617440673,0.276484861553173,0.0428969363858953,0.0184205443625735,0.21729878792054,-0.181094026902954,-0.397080355453383,0.387096774193548,0.43010752688172,15.8762583691105,19.9372170017923,5,5,109.805206130104,107.234195219735,55.6805152152869,51.2950459981188,164.618089883242,125.116991833641
"1808",765421,766721,"iconic-deictic","right",1300,"event_code355","11",5.6,0.00461538461538462,112.1348056,4.279289488,0.758689644,157.980914697674,220.513241,0.454035189119601,0.319073917345948,0.0405267837386233,0.0171179907966135,0.207258385222682,-0.146887623175618,-0.402453603873305,0.615384615384615,0.276923076923077,7.02501783473329,5.74694346363879,8,7,41.4613069493865,27.5250296194558,11.9294083578809,8.69600649328659,48.5158374066424,29.0629482747418
"1809",766721,767790,"iconic","right",1069,"event_code356","11",4.25,0.00467726847521048,104.3933877,3.182333054,0.681674294,167.681015962264,475.287012,0.384502810599818,0.479880631606761,0.0382682154042174,0.042069432338806,0.205135914643767,-0.140958208530118,-0.404548154236999,0.78578110383536,0.78578110383536,7.41103614480913,6.39398141940578,6,6,55.3742709222004,57.2414960714756,17.6245900058232,13.180612766743,56.3459628776637,48.2679029303574
"1810",767790,770330,"move","right",2540,"event_code357","11",4.231,0.00551181102362205,130.2545886,4.91365536,0.636147648,159.016737806931,460.515947,0.374366013471176,0.320843266083319,0.0351363944489256,0.013656247462201,0.227574361625978,-0.173933916986478,-0.400485581173168,0.724409448818898,0.771653543307087,9.9505356267624,5.93524030093752,16,16,33.8488882983564,31.5770587525344,17.7742861060223,14.0047703777337,40.3103678444032,29.4203575581905
"1811",770330,771971,"iconic","right",1641,"event_code358","11",4.857,0.0048750761730652,121.9546751,7.963842148,0.89990199,148.444971039216,166.398555,0.277612534179657,0.261700609695181,0.0326902054466568,0.0144204164292591,0.120577671508696,-0.174250553232092,-0.412553388103008,0.658135283363803,0.268129189518586,18.4610076455983,12.2158456512535,11,13,59.9671128716739,55.0698921255374,31.7921800604841,23.4058364435378,80.6158048950353,54.9277487236724
"1812",771971,772651,"deictic","right",680,"event_code359","11",4.667,0.00588235294117647,113.529679,4.736217862,0.651442946,142.099918281553,163.545115,0.328123390894286,0.293257679670613,0.0316249034109058,0.0389538727102392,0.143563597357193,-0.16567764403475,-0.417114959573079,0.470588235294118,0.470588235294118,9.07310941659117,11.4801206669562,4,3,34.3046855902369,34.6105346414518,17.7572499283186,22.3050040181578,52.6343668920322,51.7451596597241
"1813",772651,774521,"deictic","right",1870,"event_code360","11",4.875,0.00481283422459893,99.71111912,5.286638088,0.763709172,147.919338549488,186.779739,0.466738596157026,0.704469735864904,0.0304121823836706,0.113355762882062,0.207129582376021,-0.12195146370721,-0.417189432457988,0.406417112299465,0.427807486631016,16.2952298439155,8.55892997240301,14,14,69.8417820066418,70.1848125899139,39.5571582889761,21.7061689456247,77.9911286774158,48.0949808593113
"1814",774521,775710,"deictic","right",1189,"event_code361","11",4,0.00504625735912532,117.8736118,4.958258994,0.705032947,149.087104321429,185.211522,0.435073918555047,0.484118457828035,0.0293446783369829,0.0735538274634461,0.254049811295843,-0.167070397113508,-0.404134123605261,0.0336417157275021,0.437342304457527,7.11395793661235,6.31229191398753,6,6,40.7889985482542,33.5893949783951,15.8007549089779,12.3876023159278,36.6897072799417,32.8477960575036
"1815",775710,776871,"iconic-deictic","right",1161,"event_code362","11",4.8,0.00516795865633075,109.0740057,4.556271964,0.606011288,156.694862668675,208.971362,0.398791162322896,0.365325808908015,0.0280759474774888,0.0380420961598946,0.203999129531246,-0.122985489943377,-0.399137723945085,0.654608096468562,0.654608096468562,7.6844190197461,5.77817089640213,6,8,34.6236935815741,29.5742403924999,16.766471633104,9.66185395626338,43.0126489529216,39.1394522551838
"1816",776871,779340,"iconic","right",2469,"event_code363","11",4.667,0.0052652895909275,114.5338741,5.045557324,0.787910362,158.91361952381,238.948706,0.248306936547545,0.1714464355976,0.0271181494217326,0.0460547160504236,0.168135550981666,-0.0933664133578916,-0.39787211108329,0.8424463345484,0.8424463345484,9.41607451261267,10.0336349555656,15,16,84.5289739120237,74.0913786537959,18.6849382252884,25.6087987604865,78.0538813936106,87.2982137590277
"1817",782941,783881,"iconic","right",940,"event_code364","11",5,0.00531914893617021,137.1177191,5.514415144,0.691769792,175.635630482993,279.35243,0.104704273888344,0.0898156770197732,0.0875628058891167,0.0520781045470088,0.21408105498816,-0.249223502631882,-0.233944444994389,0.851063829787234,0.851063829787234,25.6802610438845,33.3647865458775,5,5,139.274610377279,210.830819043157,87.7344417162573,170.869204694676,231.331323084169,310.024798518553
"1818",783881,786131,"iconic","right",2250,"event_code365","11",4.455,0.00533333333333333,147.2402892,5.292367832,0.901958291,151.621987932468,206.857018,0.096539162449852,0.118788253515854,0.0587860512001761,0.00807347929240221,0.180643392296044,-0.214655310895352,-0.213466002335781,0.48,0.248888888888889,29.2494583442305,31.4254987491947,15,14,98.480554263027,120.934755479202,75.4402946597738,68.7088470180575,133.58024933371,149.033098266739
"1819",786141,787060,"iconic","right",919,"event_code366","11",4.25,0.00544069640914037,76.4472694,3.89354052,0.543464685,156.850415238806,204.886015,0.104795175847351,0.101723351532077,0.036940814321371,0.0536660208072751,0.155155835148631,-0.215100719508843,-0.202503016622468,0.696409140369967,0.391730141458107,46.2817331506738,50.3836369664254,5,5,85.6945466819029,86.6926844396874,51.0480783703445,64.8232017745213,139.559537938872,121.241813919405
"1820",787060,788741,"iconic-deictic","right",1681,"event_code367","11",4.857,0.00475907198096371,68.47779471,4.551435073,0.804278159,174.967913741228,435.625448,0.0789985415573808,0.214783317936068,0.0667078065414568,0.0479151388864373,0.173974011538776,-0.172769804510263,-0.225726992665655,0.190362879238548,0.190362879238548,46.7977520262381,43.0641713964107,12,12,134.546634741243,153.509751535028,78.4543001639101,99.6626800796554,214.944730089293,265.639459831434
"1821",788741,790280,"iconic","right",1539,"event_code368","11",4.125,0.00584795321637427,111.0185949,6.182493465,0.750273908,158.544787661692,215.177147,0.277113917183525,0.279415672360229,0.0461063932941972,0.050438636794608,0.102769421741427,-0.0686143368245637,-0.374341390031152,0.337881741390513,0.363872644574399,19.4539294550613,7.64800495828501,11,11,53.1587801714198,43.5547744603618,45.255787719321,19.4706907085709,89.5566607075188,45.2569322615185
"1822",790291,792120,"iconic","right",1829,"event_code369","11",3.7,0.00601421541826134,87.77882088,4.750376542,0.659152838,172.732621358974,260.699867,0.104057488964881,0.0774003632152013,0.0397728180271963,0.00698316937570097,0.164465671453407,-0.0804834250166603,-0.175399333438865,0.5686167304538,0.240568616730454,35.5489434626532,45.504768987692,11,12,148.389985074089,151.411770668824,70.8229085176667,100.760721833451,177.05681620106,182.019078483362
"1823",792120,794640,"move","right",2520,"event_code370","11",4.727,0.00476190476190476,106.2363244,5.786850471,0.761868704,168.850529842466,269.58993,0.153362067060779,0.108090826743912,0.083225527839246,0.0535060318548759,0.117081277571962,-0.183131124638978,-0.186833172553626,0.111111111111111,0.142857142857143,30.0646926528128,26.1964625007458,17,17,124.663378483236,121.261512497537,90.2113295573229,46.0822908945964,180.896255084353,176.889283049618
"1824",794640,798920,"iconic-deictic","right",4280,"event_code371","11",4.5,0.00537383177570093,130.8492801,5.178709036,0.6806799,157.990758694118,475.716424,0.111071073000184,0.296925320708704,0.0746251735048758,0.0909916527221351,0.0924331417642627,-0.158965157982873,-0.375845549630914,0.11214953271028,0.00934579439252336,19.4203660153603,13.2429675788495,28,27,73.5881948763716,59.6538866175373,55.9020270154593,36.4097726927884,109.686862011522,77.6047805908741
"1825",798921,803391,"iconic-deictic","right",4470,"event_code372","11",4.391,0.00536912751677852,123.8240381,5.466683767,0.730390161,156.256891327586,306.710925,0.265016760738133,0.144099420602891,0.0430500012714007,0.0589785739902876,0.0401328568097932,-0.131225719764002,-0.136539655670935,0.152125279642058,0.787472035794183,17.8500673681049,15.1871784310303,29,29,70.603589981985,52.9825263456781,40.5017169309673,35.6156974545205,93.152453285172,102.095958645933
"1826",803391,804311,"deictic","right",920,"event_code373","11",5,0.00326086956521739,107.250444,3.951316073,0.816256377,202.7612450875,435.31644,0.177501107528418,0.281961582974734,0.02360929423334,0.0150235771797678,0.0453855426998284,-0.161405164385802,-0.380902605052226,0.782608695652174,0.782608695652174,23.307739657926,15.3565364166637,7,6,65.5262751979905,48.1203334180151,36.9720328392486,21.123262853632,85.1021055648302,49.4874357845105
"1827",804311,805501,"iconic-deictic","right",1190,"event_code374","11",4.4,0.00504201680672269,98.22317857,3.698110248,0.731028828,152.931822922078,312.021463,0.0451819538492069,0.0935731111169128,0.0080928883684165,0.0503973607897063,0.115963691016659,-0.168652348478709,-0.232494475622637,0.638655462184874,0.638655462184874,43.4698755830842,50.4654008193636,7,9,167.058543199862,227.501451251369,126.68399983386,162.945250358669,237.204577051108,338.231427730953
"1828",805501,808130,"iconic","right",2629,"event_code375","11",4.667,0.00494484594903005,108.5930489,5.621435625,0.728433424,152.299993182099,268.170044,0.118059456869667,0.203521679227371,0.00878945042693499,0.0297915282595754,0.315943580572129,-0.165968821675195,-0.100985279774134,0.760745530620008,0.760745530620008,51.5767897985655,54.4591069751034,21,19,236.417567139946,256.625896538912,98.1539976016346,101.472380865753,303.759175635212,317.305775362541
"1829",814421,816610,"iconic","right",2189,"event_code376","11",5.222,0.00456829602558246,141.4301729,5.411770045,0.756846419,147.695223024793,242.260737,0.136829190066527,0.114064139186096,0.00439975880406733,0.00822594791068618,0.265829626012648,-0.130789239006185,-0.129166108155737,0.0913659205116492,0.931932389218821,28.2870337205648,34.0123960748628,16,15,96.3356493393079,103.18380182107,48.2545769379782,67.4366086234401,120.783712361448,131.775775851733
"1830",816610,820671,"iconic","right",4061,"event_code377","11",3.379,0.00738734301896085,105.6683347,8.215994641,0.94876495,162.948213512195,454.893961,0.141485225626979,0.0912486193999733,0.0142983525185982,0.0093349238354985,0.0893029795145198,-0.121894988722564,-0.146483114594708,0.994828859886727,0.994828859886727,21.4060262059523,26.9585002305403,25,30,108.92305545989,120.114339074273,53.9525976591297,64.9660686249486,129.895879672862,124.056759328497
"1831",830281,832391,"discourse","right",2110,"event_code378","11",2.087,0.0113744075829384,0.037093813,0.000647357,1.51e-05,174.465055347458,338.153398,0.019663266144074,0.0965101343785887,0.0553067773172186,0.032183881931349,0.169726329643619,-0.32001802324261,-0.340925628607565,0.815165876777251,0.815165876777251,23.8941433520604,25.7692659894385,16,13,111.232508951775,104.691588195631,51.7051707602626,71.5757808351892,118.428967891857,117.912907768492
"1832",832401,833970,"iconic","right",1569,"event_code379","11",3.889,0.00637348629700446,77.17580689,3.901144209,0.56895077,144.151412767606,347.978038,0.173759189534908,0.121361511324057,0.0956124873205097,0.0297535061843097,0.149819496692788,-0.226060595754505,-0.266158465099048,0.35691523263225,0.35691523263225,26.1637307086751,25.8642736997292,9,9,80.3412687723958,90.6249128264952,58.9006132696745,85.1262092950097,96.6608833840376,125.641958192222
"1833",839031,839950,"iconic","right",919,"event_code380","11",3.6,0.00652883569096844,68.98325007,2.502465108,0.588685726,138.723554048077,152.284022,0.138250264260973,0.143974898545063,0.0196227734737826,0.00494710615831295,0.213510112102337,-0.267572170953805,-0.308760690470709,0.609357997823721,0.609357997823721,29.7362905886061,26.1482787337999,5,5,91.8416543887957,104.694099637528,86.3048295380564,72.4315530519765,154.51131238117,136.17904945247
"1834",839961,841601,"iconic","right",1640,"event_code381","11",3.5,0.00670731707317073,106.4098344,5.264628026,0.561216916,140.319571669014,169.567011,0.110868803526421,0.132167074707843,0.0223886329041162,0.0167748352470516,0.182839740840147,-0.253498296517353,-0.306056323357564,0.268292682926829,0.24390243902439,28.0449201940592,33.0790349871613,10,10,104.856118748368,101.193686831025,44.4072509741455,71.7872918719014,155.241810655286,126.147413056308
"1835",846301,847921,"iconic","right",1620,"event_code382","11",3.556,0.00617283950617284,100.9943961,5.59634481,0.721982555,146.495709427632,199.166868,0.285569475850287,0.0992881982668916,0.0750951798899685,0.0343058869963977,0.135365609237952,-0.0989528341160942,-0.401616576108932,0.222222222222222,0.123456790123457,13.111516455035,10.55513008353,11,8,76.2626530793409,74.7826341734408,24.0062511617092,25.6950269159011,95.9273247181244,86.7425033444433
